owner_id,owner_age_group,owner_gender,district,neighborhood_code,breed_primary,breed_primary_is_mixed,breed_secondary,breed_secondary_is_mixed,breed_type,dog_birth_year,dog_gender,dog_color
144979,51-60,male,10,102,Pug,False,,False,small/companion,2017.0,female,beige
144982,21-30,female,11,115,Chihuahua,False,,False,small/companion,2018.0,male,brown
144983,31-40,male,9,91,English Springer Spaniel,False,,False,large/working,2018.0,male,black/white
144984,51-60,male,6,61,Mixed breed (large),False,,False,large/working,2016.0,male,white
144986,31-40,female,11,111,Chihuahua,True,,False,small/companion,2018.0,female,tricolor
144988,21-30,female,11,115,Border Collie,False,,False,large/working,2013.0,male,black
144988,21-30,female,11,115,Golden Retriever,False,,False,large/working,2005.0,female,white
144989,21-30,female,4,44,Pekingese,False,Bichon,False,small/companion,2017.0,male,tricolor
144994,41-50,female,10,101,Poodle,False,Labrador Retriever,False,large/working,2018.0,male,red/brown
145003,31-40,female,9,92,Maltese,False,,False,small/companion,2018.0,male,white
145006,41-50,female,2,21,Mixed breed (large),False,,False,large/working,2018.0,female,black/brown
145033,41-50,female,11,115,Mixed breed (large),False,,False,large/working,2018.0,male,cream
145035,51-60,male,10,101,Lagotto Romagnolo,False,,False,large/working,2018.0,male,brown/gray
145037,21-30,female,7,71,Dachshund,False,,False,small/companion,2018.0,male,wild boar colored
145038,31-40,male,2,24,Mixed breed (large),False,,False,large/working,2017.0,female,brown/white
145040,31-40,male,6,61,Mixed breed (small),False,,False,small/companion,2018.0,male,black
145041,41-50,female,7,72,Mixed breed (small),False,,False,small/companion,2018.0,female,brown
145046,61-70,female,9,92,Bichon,False,Maltese,False,small/companion,2018.0,female,white
145064,31-40,female,11,115,Miniature Schnauzer,False,,False,small/companion,2018.0,female,black
145065,31-40,male,4,42,Dachshund,False,,False,small/companion,2018.0,male,brindle
145092,21-30,female,12,123,Chihuahua,False,,False,small/companion,2017.0,male,white/beige
145096,31-40,female,2,21,Pug,False,,False,small/companion,2018.0,male,beige
145100,41-50,male,9,91,English Setter,False,,False,large/working,2004.0,male,gray/white/black
145101,21-30,male,11,119,Dogo Argentino,False,,False,large/working,2017.0,male,white
145104,31-40,male,3,34,Mixed breed (small),False,,False,small/companion,2014.0,male,brown
145106,31-40,male,10,102,English Bulldog,False,,False,large/working,2016.0,female,brindle
145107,31-40,male,2,21,Golden Retriever,False,,False,large/working,2015.0,male,light brown
145110,51-60,male,7,73,Cocker Spaniel,False,,False,small/companion,2013.0,male,brown
145110,51-60,male,7,73,Cocker Spaniel,False,,False,small/companion,2008.0,male,brown
145110,51-60,male,7,73,Cocker Spaniel,False,,False,small/companion,2014.0,female,brown
145110,51-60,male,7,73,Cocker Spaniel,False,,False,small/companion,2015.0,male,brown
145119,21-30,male,2,24,Welsh Corgi Pembroke,False,,False,small/companion,2015.0,female,black/white/brown
145119,21-30,male,2,24,Welsh Corgi Pembroke,False,,False,small/companion,2014.0,female,red/white
145135,41-50,female,12,122,Yorkshire Terrier,False,,False,small/companion,2018.0,female,black/brown
145136,11-20,female,7,72,Mixed breed (small),False,,False,small/companion,2018.0,male,cream
145137,81-90,male,2,21,Mixed breed (small),False,,False,small/companion,2015.0,male,white/brown
145139,31-40,female,2,23,Spaniel (generic),True,,False,small/companion,2015.0,female,black/white
145141,21-30,female,11,119,Chihuahua,False,,False,small/companion,2006.0,male,white
145143,21-30,female,11,119,Toy Poodle,False,,False,small/companion,2016.0,female,apricot
145148,21-30,female,9,92,Pomeranian,False,Pomeranian (Zwergspitz),False,small/companion,2018.0,female,black/tan
145153,41-50,female,3,34,Beagle,False,,False,small/companion,2011.0,female,tricolor
145154,51-60,male,7,74,Nova Scotia Duck Tolling Retriever,False,,False,large/working,2018.0,female,red/white
145156,61-70,female,7,74,Schapendoes,False,,False,large/working,2012.0,male,brown roan
145168,31-40,male,11,119,Samojede,False,,False,large/working,2018.0,male,white
145175,21-30,male,11,115,Shiba Inu,False,,False,small/companion,2013.0,female,brown
145178,31-40,female,7,74,Mixed breed (small),False,,False,small/companion,2013.0,female,brown/beige
145180,71-80,female,7,74,Havanese,False,,False,small/companion,2017.0,male,black/brown
145182,41-50,female,3,33,Mixed breed (large),False,,False,large/working,2018.0,male,brown
145209,51-60,female,10,101,French Bulldog,False,,False,small/companion,2015.0,male,fawn
145212,21-30,male,10,101,Jack Russel Terrier,False,,False,small/companion,2018.0,female,black/white
145213,71-80,female,12,122,German Shepherd,True,,False,large/working,2007.0,female,black/brown
145214,41-50,male,5,52,Mixed breed (small),False,,False,small/companion,2016.0,male,brown
145217,21-30,female,5,51,Mixed breed (large),False,,False,large/working,2016.0,female,brown brindle
145220,71-80,female,2,21,Maltese,False,,False,small/companion,2018.0,male,white
145230,51-60,female,2,24,Havanese,False,,False,small/companion,2018.0,female,beige/brown
145235,31-40,female,11,111,Yorkshire Terrier,False,,False,small/companion,2018.0,male,black/brown
145236,41-50,female,11,115,Golden Retriever,False,,False,large/working,2017.0,female,blonde
145238,81-90,female,10,101,Magyar Viszla,False,,False,large/working,2017.0,female,light brown
145239,21-30,female,9,91,Chihuahua,False,,False,small/companion,2016.0,male,beige
145242,31-40,female,10,101,Rottweiler,False,,False,large/working,2018.0,male,black/brown
145244,21-30,male,11,119,Shiba Inu,False,,False,small/companion,2017.0,female,white
145283,21-30,female,4,42,Chihuahua,False,,False,small/companion,2011.0,female,beige
145283,21-30,female,4,42,Chihuahua,False,,False,small/companion,2011.0,male,brown
145322,31-40,female,6,61,Mixed breed (small),False,,False,small/companion,2015.0,male,brown
145324,61-70,female,6,63,Bolonka Zwetna,False,Poodle,False,small/companion,2018.0,male,brindle
145325,31-40,male,7,74,German Spitz (Small),False,,False,small/companion,2018.0,female,orange
145326,31-40,male,12,123,Maltese,False,,False,small/companion,2017.0,female,white
145327,41-50,female,6,63,Cocker Spaniel,False,Poodle,False,small/companion,2018.0,male,beige/black
145340,31-40,female,7,74,Border Collie,False,,False,large/working,2012.0,male,black/white
145341,31-40,female,8,82,Shiba Inu,False,,False,small/companion,2018.0,female,red
145342,41-50,female,12,122,Mixed breed (small),False,,False,small/companion,2018.0,male,black/white
145343,31-40,female,6,61,Miniature Dachshund,False,,False,small/companion,2018.0,male,brindle
145346,51-60,female,6,63,Pekingese,False,,False,small/companion,2018.0,male,brown
145347,51-60,female,7,72,Labrador Retriever,False,Poodle,False,large/working,2018.0,female,apricot
145358,21-30,female,4,42,Mixed breed (small),False,,False,small/companion,2015.0,male,tricolor
145359,31-40,female,11,111,French Bulldog,False,,False,small/companion,2018.0,female,sable
145362,41-50,female,12,122,Chihuahua,False,,False,small/companion,2008.0,female,black/white
145364,41-50,female,11,119,Pomeranian (Zwergspitz),False,,False,small/companion,2018.0,male,orange
145390,31-40,male,4,41,Italian Greyhound,False,,False,small/companion,2018.0,female,gray/brown
145392,41-50,female,9,92,Pug,False,,False,small/companion,2013.0,male,brown
145394,61-70,female,12,123,Chihuahua,False,,False,small/companion,2018.0,male,white
145395,41-50,female,11,119,Bolonka Zwetna,False,,False,small/companion,2018.0,male,sable
145397,61-70,female,11,119,Mixed breed (small),False,,False,small/companion,2016.0,female,black/gray
145398,31-40,female,11,115,Maltese,False,,False,small/companion,2018.0,female,white
145406,51-60,female,12,121,Maltese,False,,False,small/companion,2018.0,male,white
145426,31-40,female,12,122,Mixed breed (small),False,,False,small/companion,2015.0,male,black/brown
145427,21-30,female,8,82,Miniature Poodle,False,,False,small/companion,2018.0,male,brown
145428,21-30,female,9,92,Shih Tzu,False,,False,small/companion,2018.0,male,black/white
145433,51-60,male,4,41,Chihuahua,False,,False,small/companion,2017.0,male,brown/white
145435,21-30,female,12,122,Maltese,False,,False,small/companion,2018.0,male,white
145436,31-40,male,6,63,Mixed breed (large),False,,False,large/working,2018.0,male,brown
145436,31-40,male,6,63,Mixed breed (small),False,,False,small/companion,2019.0,female,tricolor
145437,31-40,male,8,81,Lakeland Terrier,False,,False,small/companion,2018.0,male,black/brown
145438,21-30,female,8,81,Shetland Sheepdog,False,,False,small/companion,2017.0,male,gray
145439,31-40,male,6,61,Beagle,False,,False,small/companion,2018.0,female,tricolor
145446,41-50,male,4,42,Jack Russel Terrier,False,,False,small/companion,2013.0,female,white/red
145455,31-40,female,4,42,Miniature Australian Shepherd,False,,False,small/companion,2018.0,male,tricolor
145456,51-60,male,4,44,Lagotto Romagnolo,False,,False,large/working,2014.0,male,gray/brown
145457,41-50,female,9,92,Maltese,False,,False,small/companion,2018.0,female,white
145463,51-60,female,3,31,Jack Russel Terrier,False,,False,small/companion,2018.0,female,tricolor
145465,31-40,female,2,23,Mixed breed (small),False,,False,small/companion,2016.0,male,white/beige
145466,51-60,female,1,13,French Bulldog,False,,False,small/companion,2018.0,female,fawn
145471,31-40,male,7,73,Fox Terrier,False,,False,small/companion,2018.0,female,white/gray
145488,31-40,female,3,34,Beagle,False,,False,small/companion,2007.0,male,tricolor
145494,51-60,female,12,122,Yorkshire Terrier,False,,False,small/companion,2016.0,male,black
145495,21-30,female,6,63,Vizsla,False,,False,large/working,2018.0,female,light brown
145504,31-40,male,5,52,Boston Terrier,False,,False,small/companion,2012.0,male,black/white
145511,41-50,female,9,91,Bichon Frisé,False,,False,small/companion,2016.0,male,white
145512,61-70,female,9,92,Epagneul Breton (Bretonischer Vorstehhund),False,,False,large/working,2005.0,male,white/red
145516,61-70,female,3,33,Yorkshire Terrier,False,Maltese,False,small/companion,2018.0,male,black/brown
145518,31-40,female,6,61,Phalène,False,,False,small/companion,2018.0,female,white/brown
145523,31-40,female,10,101,Italian Greyhound,False,,False,small/companion,2017.0,female,blue
145532,21-30,female,4,44,Mixed breed (large),False,,False,large/working,2016.0,male,brown/black/white
145542,31-40,male,12,123,Miniature Pinscher,False,,False,small/companion,2018.0,male,brown
145558,31-40,female,9,92,Whippet,False,,False,large/working,2010.0,male,white
145561,21-30,female,3,31,Mixed breed (large),False,,False,large/working,2018.0,female,white
145637,21-30,female,2,23,Chihuahua,False,,False,small/companion,2013.0,female,white/brown
145648,21-30,female,3,34,Bichon Frisé,False,,False,small/companion,2008.0,female,white
145658,31-40,female,7,74,Miniature Dachshund,False,,False,small/companion,2018.0,female,black/tan
145663,51-60,female,11,119,French Bulldog,False,,False,small/companion,2018.0,female,beige
145665,31-40,male,12,122,Pekingese,False,,False,small/companion,2018.0,male,brown/white
145666,31-40,female,3,31,Maltese,False,,False,small/companion,2012.0,female,white
145667,31-40,male,2,21,Miniature Bull Terrier,False,,False,small/companion,2019.0,male,red/white
145671,21-30,female,3,31,French Bulldog,False,,False,small/companion,2018.0,male,beige/brown
145675,31-40,female,9,91,Border Collie,False,Appenzeller Sennenhund,False,large/working,2018.0,male,tricolor
145686,31-40,female,7,72,Mixed breed (small),False,,False,small/companion,2018.0,male,black
145687,21-30,female,9,92,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2015.0,male,cream
145689,71-80,female,8,83,Border Collie,True,,False,large/working,2017.0,female,black/white
145696,31-40,male,2,21,Labrador Retriever,False,,False,large/working,2017.0,male,black
145719,51-60,female,2,21,Miniature Schnauzer,False,,False,small/companion,2016.0,male,silver
145730,51-60,female,10,102,Chinese Crested,False,,False,small/companion,2018.0,male,tricolor
145733,31-40,female,4,44,Pug,False,,False,small/companion,2008.0,female,beige
145733,31-40,female,4,44,Pug,False,,False,small/companion,2015.0,female,black
145734,61-70,female,10,101,Yorkshire Terrier,False,,False,small/companion,2015.0,female,red/black
145734,61-70,female,10,101,Yorkshire Terrier,False,,False,small/companion,2018.0,male,silver
145740,31-40,male,9,91,Boxer,False,,False,large/working,2018.0,female,yellow
145771,21-30,male,9,92,Mixed breed (large),False,,False,large/working,2007.0,male,beige
145772,21-30,male,9,91,Pomeranian (Zwergspitz),False,,False,small/companion,2017.0,male,cream
145775,21-30,female,11,115,Mixed breed (large),False,,False,large/working,2017.0,female,brown
145777,31-40,female,7,71,Mixed breed (large),False,,False,large/working,2018.0,female,white/black
145780,21-30,female,2,21,Chihuahua,False,,False,small/companion,2018.0,male,chocolate
145814,41-50,female,3,34,Yorkshire Terrier,False,,False,small/companion,2014.0,male,black
145815,21-30,male,3,34,Parson Jack Russell Terrier,False,,False,small/companion,2018.0,female,tricolor
145831,41-50,male,2,21,Miniature Pinscher,False,,False,small/companion,2018.0,male,brindle
145852,41-50,female,12,121,Australian Shepherd,False,,False,large/working,2018.0,male,blue/merle
145861,31-40,male,7,72,French Bulldog,False,,False,small/companion,2018.0,male,black brindle
145862,31-40,female,3,34,Pointer,False,German Shepherd,False,large/working,2017.0,female,black
145863,51-60,female,7,72,Labrador Retriever,False,,False,large/working,2017.0,female,black
145871,21-30,female,11,111,Miniature Australian Shepherd,False,,False,small/companion,2018.0,male,black/white
145872,31-40,female,9,92,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2018.0,male,cream
145875,31-40,female,7,72,Bolonka Zwetna,False,,False,small/companion,2018.0,female,cream
145876,31-40,female,3,34,Mixed breed (small),False,,False,small/companion,2015.0,female,white/brown/black
145881,61-70,female,3,34,Mixed breed (small),False,,False,small/companion,2015.0,female,white/cream
145882,31-40,male,7,71,Mixed breed (small),False,,False,small/companion,2013.0,male,brown/white
145883,31-40,male,2,21,Dogue de Bordeaux,False,,False,large/working,2016.0,male,brown
145884,21-30,female,8,83,Yorkshire Terrier,False,,False,small/companion,2008.0,male,brown/black
145886,51-60,female,7,72,Pug,False,,False,small/companion,2018.0,male,chocolate
145887,41-50,female,10,101,English Cocker Spaniel,False,,False,small/companion,2018.0,male,black
145889,21-30,female,12,121,French Bulldog,False,,False,small/companion,2018.0,female,black/white
145890,41-50,female,5,52,Mixed breed (small),False,,False,small/companion,2018.0,female,black/brown
145892,41-50,female,6,63,Flat Coated Retriever,False,,False,large/working,2018.0,male,brown
145895,51-60,female,6,61,Dachshund,True,,False,small/companion,2007.0,male,black/brown/white
145895,51-60,female,6,61,Mixed breed (small),False,,False,small/companion,2005.0,female,brown/white
145896,61-70,male,6,61,German Shepherd,False,,False,large/working,2012.0,male,gray
